username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
WhyLose,False,6116,"https://t.co/V7Z9zRc8zF: Here’s Why This Break Above $12,000 is Different from Past Bitcoin Rallies #Trading #Crypto #BTCUSD",2020-11-15 07:20:32+00:00,Mauritius,0,5,1,https://twitter.com/WhyLose/status/1327874107786948609,"['Trading', 'Crypto', 'BTCUSD']"
mount_xm,False,343,@meme_bitcoin @1MarkMoss @AleksSvetski 80” of people experience a reaction to the second Moderna shot. Not shitting you .True stat .,2020-12-30 23:55:57+00:00,Argentina,0,0,1,https://twitter.com/mount_xm/status/1344432064930562049,[]
MarkYusko,True,127577,"@tothestoics #PeskyFacts

Only caveat is that most people really not aware of #Bitcoin during first half of decade and was very little liquidity... Better to look at past five years and $BTC still absolutely crushes $SPX and $BRKA... (and will continue to win going forward) 🚀",2020-01-08 13:55:02+00:00,Mexico,0,0,2,https://twitter.com/MarkYusko/status/1214908370945265665,"['PeskyFacts', 'Bitcoin']"
IndexPulse,False,6761,"#Bitcoin 28500!

#BTCUSD - Risk is on https://t.co/QNv3VljpGf",2020-12-30 14:44:26+00:00,Argentina,0,0,6,https://twitter.com/IndexPulse/status/1344293272366137345,"['Bitcoin', 'BTCUSD']"
Swapniltrader,False,1773,"Results of the Day: Not many Good stocks were there in Narrow Range &amp; from the past experience, it signifies more or less Sideways Day
That was the case today too, Didn't trade anything

Back to looking at Crypto
Took this Setup yesterday on #BTCUSDT, putting it out for Learning https://t.co/hcgsK7bgTh",2020-12-30 09:49:54+00:00,Argentina,2,0,7,https://twitter.com/Swapniltrader/status/1344219150839762946,['BTCUSDT']
NataliePropy,False,16635,"Are you interested to sell your property to get #BTC or spend your $BTC on real estate? If so, would you like to get an access to other people who are open to Bitcoin to Bitcoin real estate transactions? 

If so share your email.

The main advantage is saving on exchange fees.",2020-12-30 23:57:44+00:00,Argentina,11,9,38,https://twitter.com/NataliePropy/status/1344432515272953856,['BTC']
Sway_lo,False,326,@R3Mitch I definitely told you about it the same time I told you to invest in Bitcoin because it coincides with it!,2020-12-17 16:57:08+00:00,United States,0,0,0,https://twitter.com/Sway_lo/status/1339615623282876416,[]
gridnetproject,False,2430,"(..)One thing is for certain, was Satoshi Nakamoto to ever see the scope and sophistication of our source code he would be like (..) 💃

#GRIDNET #Crypto #fintech #blockchain #BTC #cryptocurrency #security #JavaScript #ICO #Bitcoin #Ethereum https://t.co/ROw73CDUKZ",2020-12-30 16:27:13+00:00,Argentina,1,4,4,https://twitter.com/gridnetproject/status/1344319137171038208,"['GRIDNET', 'Crypto', 'fintech', 'blockchain', 'BTC', 'cryptocurrency', 'security', 'JavaScript', 'ICO', 'Bitcoin', 'Ethereum']"
ElliottForecast,False,26215,"https://t.co/lGOcDxFxCh &gt; Perfect rally from the blue box, very technical. Join us today with 2 Months for Price of 1 and learn to trade the Technical market and blue boxes. Click here: https://t.co/5OpjZ6RTBS #Elliottwave #Bitcoin #BTCUSD #Cryptocurrencies #Trading",2020-12-30 13:23:58+00:00,Argentina,0,0,0,https://twitter.com/ElliottForecast/status/1344273020509155328,"['Elliottwave', 'Bitcoin', 'BTCUSD', 'Cryptocurrencies', 'Trading']"
Primetime_BTC,False,955,@Cryptocito @versace2100 @PeterSchiff @realDonaldTrump Agree - Tulips never came back.   Bitcoin has pretty volatile cycles that move up over time.  Volatility is great for a trader and adds some excitement to the portfolio.,2020-12-30 23:59:36+00:00,Argentina,0,0,1,https://twitter.com/Primetime_BTC/status/1344432986423365632,[]
Cryptonomigone,False,76,@pmullr Since $bsv is the real $btc he might be right after all.,2020-12-30 23:44:46+00:00,Argentina,1,0,1,https://twitter.com/Cryptonomigone/status/1344429251735519242,[]
SplashyWhales,False,169680,"📉💴$1,554,433 #bitcoin SHORTED @$28398.05 [30/12/20 06:40:52]
🏭 https://t.co/vnP4oO4duH | $BTCUSD

🗣️Breaking News: Satoshi Nakamoto Sues a Cat",2020-12-30 06:40:52+00:00,Argentina,0,0,1,https://twitter.com/SplashyWhales/status/1344171579530502144,['bitcoin']
robelbl,False,76,"Do you like passiv income?

Check this and learn:

Use my referral link https://t.co/ETSehAwjrD to sign up for https://t.co/hJgqsnp8Of and we both get $50 USD :)

#passiveincome #Independent
#freedom #Bitcoin
#cryptocom",2020-01-04 14:30:07+00:00,Switzerland,0,0,0,https://twitter.com/robelbl/status/1213467649117696000,"['passiveincome', 'Independent', 'freedom', 'Bitcoin', 'cryptocom']"
Combat_Cannabis,False,556,"$btc #btc if you’ve been in the crypto community long enough, then you know this is true. https://t.co/2wCBjV7TNo",2020-12-30 23:58:21+00:00,Argentina,0,0,0,https://twitter.com/Combat_Cannabis/status/1344432671678582784,['btc']
ChimMensa,False,820,I been investing all my spare change and 1-2 bucks in Bitcoin,2020-12-22 14:13:40+00:00,Mexico,0,0,0,https://twitter.com/ChimMensa/status/1341386428257882112,[]
ajitjoshi_in,False,2352,Bitcoin faces regulatory scrutiny after record-breaking rally https://t.co/JAJS0iFEds,2020-12-30 23:58:06+00:00,Argentina,0,0,0,https://twitter.com/ajitjoshi_in/status/1344432608193687552,[]
sp_blu,False,541,Bitcoin 🔥26k almost 27k,2020-12-27 00:06:51+00:00,Mexico,0,0,0,https://twitter.com/sp_blu/status/1342985255461007361,[]
Sean_Hyman,False,4539,@zerohedge ha-ha. Another sign of a bitcoin bubble.,2020-12-30 23:59:09+00:00,Argentina,0,0,2,https://twitter.com/Sean_Hyman/status/1344432872757862402,[]
Henry_Boyd,False,912,@coinmamba But they are @coinmamba didn’t you see that Bitcoin Cash!?,2020-12-15 18:18:44+00:00,United States,0,0,0,https://twitter.com/Henry_Boyd/status/1338911384155942915,[]
BlockchainBuro,False,475,"I feel the sentiment towards #bitcoin changing a lot. People take it very serious for what it is compared to 2017 and don‘t see it as an easy investment opportunity only. This could be confirmation bias or induced by me after years of talking about it. If not, be prepared.",2020-11-18 17:07:05+00:00,Italy,0,0,0,https://twitter.com/BlockchainBuro/status/1329108881960792065,['bitcoin']
xbtbtc,False,192,#bitcoin hashrate &amp; price https://t.co/EXsq5kCopZ,2020-12-30 23:55:18+00:00,Argentina,0,0,0,https://twitter.com/xbtbtc/status/1344431902011305984,['bitcoin']
UzochukwuUche,False,193,"DETTY Season #smilegang @uc_shawarma @influencer #modeling #lexuses350 #hustlersquare #bitcoin #youngmodels #bbnaija @ Tunis, Tunisia https://t.co/ooWdDEeOUB",2020-12-22 23:37:42+00:00,Mauritius,0,0,0,https://twitter.com/UzochukwuUche/status/1341528368240611329,"['smilegang', 'modeling', 'lexuses350', 'hustlersquare', 'bitcoin', 'youngmodels', 'bbnaija']"
_rodenas_,False,2108,"Zero to $318,000: Proponents and Detractors Give a Variety of #Bitcoin Price Predictions for 2021. #BTC #crypto #trading #forex #Ethereum #blockchain #BTCUSD #news #StockMarket 

https://t.co/e5csFNdf3i",2020-12-30 14:35:52+00:00,Argentina,0,0,0,https://twitter.com/_rodenas_/status/1344291117316112384,"['Bitcoin', 'BTC', 'crypto', 'trading', 'forex', 'Ethereum', 'blockchain', 'BTCUSD', 'news', 'StockMarket']"
bocher79743487,False,31,almost 30K BITCOIN LIVE : $BTC ALL TIME HIGHS! https://t.co/2mo8gMHbZd via @YouTube,2020-12-30 23:37:40+00:00,Argentina,0,0,1,https://twitter.com/bocher79743487/status/1344427462634180611,[]
princedemetriuz,False,107,"""Right, but the difference is when you're
moving gold, you're moving something. When you're moving Bitcoin, you're moving nothing. Obviously, to move nothing doesn't take a lot of
effort.""
-@PeterSchiff

😂🤣",2020-12-15 22:42:07+00:00,United States,0,0,0,https://twitter.com/princedemetriuz/status/1338977666175741952,[]
SheiGottaHaveIt,False,246,Ayeee Cashapp really sent me $250 for bitcoin! Lit 🔥 Thank You,2020-12-30 23:57:18+00:00,Argentina,2,0,5,https://twitter.com/SheiGottaHaveIt/status/1344432407181750281,[]
pasdinspirate,False,64,"$WING = 13 dollars, last chance to get it at such a low price ! #Bitcoin  by $ONT",2020-12-30 23:55:24+00:00,Argentina,1,0,0,https://twitter.com/pasdinspirate/status/1344431927428841473,['Bitcoin']
beastfrmfareast,False,121,"$shakti2724 New Year, New bitcoin owner!!! https://t.co/S2ywIF1f1o",2020-12-30 21:06:41+00:00,Mexico,0,0,0,https://twitter.com/beastfrmfareast/status/1344389466895618051,[]
Todd_Unctuous,False,103,Slight hidden bullish divergence on the 4hr chart forming. #btcusdt #Bitcoin #BTC,2020-12-28 22:21:22+00:00,Argentina,0,0,1,https://twitter.com/Todd_Unctuous/status/1343683485702254593,"['btcusdt', 'Bitcoin', 'BTC']"
kelvin59833688,False,56,How much is #satoshinakamoto aka #CSW worth today.1.1 mil #BTC 1.1 mil #BCH 1.1 mil #BSV ?,2020-12-30 23:08:41+00:00,Argentina,3,0,3,https://twitter.com/kelvin59833688/status/1344420169276276736,"['satoshinakamoto', 'CSW', 'BTC', 'BCH', 'BSV']"
JrgenWeber19,False,58,"@heydave7 @ARKInvest @yassineARK When we will we see new all time high? Is it really good for economy if Bitcoin will go higher, or do we have to worry about the finance system, that could be worthless.",2020-11-23 21:08:44+00:00,Spain,0,0,0,https://twitter.com/JrgenWeber19/status/1330981631805558784,[]
DustyCrumbles,False,1369,"This new #cryptocurrency -  @ringcointech is a hybrid of 4 different coins! $BTC, $LCC, $DASH,  &amp; $DOGE. #Hivemining from #litecoincash is included... anyone with a computer can mine basically, low energy cost and there will be games on the wallet where you can earn?! #DigitalArt https://t.co/dUgGm4ZB0i",2020-02-13 02:38:58+00:00,El Salvador,0,5,10,https://twitter.com/DustyCrumbles/status/1227784197315743744,"['cryptocurrency', 'Hivemining', 'litecoincash', 'DigitalArt']"
zerjy,False,1938,"@rogerkver @bch_pls Bitcoin: A Peer-to-Peer Electronic Cash System

Satoshi Nakamoto's original vision",2020-12-29 15:47:04+00:00,Argentina,0,0,1,https://twitter.com/zerjy/status/1343946645856268288,[]
CryptoLos151,False,1922,#bitcoin ATH past 29k https://t.co/D0mCk8Ese8,2020-12-30 23:59:40+00:00,Argentina,0,0,0,https://twitter.com/CryptoLos151/status/1344433003100041217,['bitcoin']
MomandPopTrader,False,53,"But there were several breakouts, while EV stocks such as $NIO and $TSLA powered higher, and small caps and growth names outperformed overall. Meanwhile, Bitcoin, $BTC, surged yet again to a fresh high.",2020-12-30 23:50:45+00:00,Argentina,0,0,0,https://twitter.com/MomandPopTrader/status/1344430756634902529,[]
YuriyBishko,False,9805,BTCUSDT - Full-fledged correction started - #BTCUSDT chart https://t.co/OYqn1g0mc7,2020-12-29 05:32:37+00:00,Argentina,1,0,9,https://twitter.com/YuriyBishko/status/1343792016220512256,['BTCUSDT']
FrameMane,False,42,@bitcoinlb @tfoale @HodlBear @nicebit_net @Frances_Coppola @MrHodl @Midas__Mulligan @michael_saylor Satoshi Nakamoto did not invent the lightning network and I'm not sure he would think it was an improvement to Bitcoin..,2020-12-29 20:20:30+00:00,Argentina,1,0,2,https://twitter.com/FrameMane/status/1344015457129558017,[]
swissborg,True,107791,"🎉Happy New #CHSB Year! 2020 is going to rock! Comm app reached 70k members ✅Almost finished Alpha testing ✅Over the moon about the results &amp; our Wealth App launch is imminent! 💚Buy CHSB: https://t.co/BWkNHv30Jc Earn FREE CHSB: https://t.co/BJpCt7yPi6
#bitcoin #crypto #btc https://t.co/V32V2T1WQn",2020-01-09 13:29:01+00:00,France,3,16,41,https://twitter.com/swissborg/status/1215264214136258560,"['CHSB', 'bitcoin', 'crypto', 'btc']"
scape1,False,547,"@lopp Is the possibility of Satoshi Nakamoto cashing out a risk? Also, what ensures Chinese government won’t seize miners and destroy the network with majority of hash power?",2020-12-30 21:53:10+00:00,Argentina,0,0,2,https://twitter.com/scape1/status/1344401165329436672,[]
JustinSThomason,False,383,Weekly tweet to buy #Bitcoin,2020-12-30 19:16:25+00:00,Mexico,1,0,0,https://twitter.com/JustinSThomason/status/1344361719800467456,['Bitcoin']
TeslaAgnostic,False,3056,"Why is literally every Bitcoin pitch about greater fool who will buy it from you ar higher price?
 In most cases the future greater fool is professional investors and current owner is restaurant owner or carwash operator.... https://t.co/bl5DlUuIt8 https://t.co/IKPkuLHjxA",2020-12-30 23:58:11+00:00,Argentina,1,0,1,https://twitter.com/TeslaAgnostic/status/1344432627261067270,[]
IanSpookywillow,False,687,$BTC squiggle update https://t.co/ErV3QWdEN0,2020-12-30 23:34:05+00:00,Argentina,1,0,1,https://twitter.com/IanSpookywillow/status/1344426563853549569,[]
OhNoCrypto,False,102,"#crypto #BTCUSD Bitcoin Cash Is Stuck Below $380 Overhead Resistance, Upward Move Likely #btcnews #btc #bnb via https://t.co/t123xp6JGq",2020-12-30 14:54:45+00:00,Argentina,0,0,0,https://twitter.com/OhNoCrypto/status/1344295868921487363,"['crypto', 'BTCUSD', 'btcnews', 'btc', 'bnb']"
WizardStonks,False,8462,$cctl is one of the only $btc $bitcoin mining stocks that hasnt gone parabolic YET 😍😍😍😍😍😍😍 #BTC #BTCUSD #bitcoin #bitcoinmining,2020-12-30 19:40:19+00:00,Argentina,1,2,5,https://twitter.com/WizardStonks/status/1344367733769695236,"['BTC', 'BTCUSD', 'bitcoin', 'bitcoinmining']"
fr_tradingview,False,9784,#BTCUSD - BTC SIGNAL - TradingView - https://t.co/AlECUoqFzT,2020-12-30 13:50:02+00:00,Argentina,0,0,0,https://twitter.com/fr_tradingview/status/1344279579960041472,['BTCUSD']
TeufeurSoff,False,367932,"Bordel de merde le bitcoin bientot a 20k$

Fuck bidule",2020-11-18 00:25:42+00:00,Mauritius,27,9,799,https://twitter.com/TeufeurSoff/status/1328856875803226115,[]
Blockcastcc,False,48501,"(Bitcoin Nearly Taps $29,000 as Bull Run Continues) at @Blockcastcc 

URL: https://t.co/OjbMrYeVyq https://t.co/GmDFzB5kIL",2020-12-30 23:55:19+00:00,Argentina,0,0,1,https://twitter.com/Blockcastcc/status/1344431905962278912,[]
edgeofamericaSW,False,152,Last night after too much wine I logged into my Clepto-currency app and not my cryptocurrency app. I did take a Bitcoin but no one saw.....,2020-10-26 18:10:42+00:00,Canada,0,0,0,https://twitter.com/edgeofamericaSW/status/1320789969561128960,[]
MyCryptoGulden,False,827,"Hey guys, I've been speaking to one of my subscribers on #Youtube for a while now and the facts are piling up .... I'm slowly questioning that #BTC is the #Bitcoin it should be. the actual goals (from satoshi nakamoto) were / are not being met.",2020-12-29 15:21:52+00:00,Argentina,1,0,0,https://twitter.com/MyCryptoGulden/status/1343940302986502147,"['Youtube', 'BTC', 'Bitcoin']"
rinoborini,False,6665,"#Bitcoin 20K 🚀 Willst du Bitcoins? Im @house_satoshi steht ein ATM. 😎 Dazu Books, Hardware Wallets and more to come in 2021 🙌🏼 https://t.co/VitOItVyh0",2020-12-16 14:34:00+00:00,France,1,7,27,https://twitter.com/rinoborini/status/1339217218010222592,['Bitcoin']
BitcoinBethoven,False,2366,"I regularly update my $BTC chart when patterns and levels are found.

What's your bet? 👀

https://t.co/s08w0CLmyy

#bitcoin #btcusdt #trading",2020-12-30 12:11:01+00:00,Argentina,0,0,0,https://twitter.com/BitcoinBethoven/status/1344254664058023938,"['bitcoin', 'btcusdt', 'trading']"
SirJCaleb,False,71,funny fib - #BTCUSDT chart https://t.co/LH34eu8NpX,2020-12-30 01:34:50+00:00,Argentina,0,0,0,https://twitter.com/SirJCaleb/status/1344094561845428224,['BTCUSDT']
reddy_kp,False,4342,"I was up til 3am, listening to this and doing some critical thinking. You MUST listen to this #proptech folks. Whether you believe in Bitcoin or not. https://t.co/dSwagX5gWB",2020-12-30 19:59:59+00:00,Mexico,1,0,0,https://twitter.com/reddy_kp/status/1344372681370726400,['proptech']
ftworthnole,False,689,@Investnoir  you ever bought Bitcoin from a Bitcoin atm??,2020-10-31 00:54:00+00:00,Canada,1,0,1,https://twitter.com/ftworthnole/status/1322341013311135746,[]
MichaelAArouet,False,39230,"@MattStirner @Dioclet54046121 @Theimmigrant84 @Frances_Coppola @ttmygh @marcfriedrich7 @Nouriel shared earlier today a great piece from @davidgerard.

It should be required reading for anybody trying to join #crypto. It’s clearly an eye opener to understand both the bubble and fraud of #Bitcoin and #Tether",2020-12-30 23:56:20+00:00,Argentina,2,0,2,https://twitter.com/MichaelAArouet/status/1344432162519576577,"['crypto', 'Bitcoin', 'Tether']"
JoeDavisIV,False,534,@JackPosobiec The 79% is the bitcoin potential,2020-12-27 02:18:43+00:00,Mexico,0,0,0,https://twitter.com/JoeDavisIV/status/1343018444581724160,[]
F_I_Dad,False,587,"What is the best way to learn about #Bitcoin ? 

No one sided perspectives just trying to learn.",2020-12-30 23:56:05+00:00,Argentina,2,0,1,https://twitter.com/F_I_Dad/status/1344432097608527874,['Bitcoin']
teenvvitch_,False,264,"Y’all, @theestallion gave me a share of bitcoin and I feel like I’m living the good life now that she’s acknowledge me in some way",2020-12-18 01:29:45+00:00,United States,0,0,3,https://twitter.com/teenvvitch_/status/1339744630754177024,[]
bitco101,False,334,My guess is #BTCUSD 29150 https://t.co/fuFKpCQsWl,2020-12-30 23:21:33+00:00,Argentina,0,0,0,https://twitter.com/bitco101/status/1344423408768069635,['BTCUSD']
slmiles1,False,6,"@CNBCFastMoney I u follow the bitcoin logic of microstrategy,  where do you see pypl going?",2020-11-25 22:58:41+00:00,Canada,0,0,0,https://twitter.com/slmiles1/status/1331734080757575689,[]
CryptoMullah,False,314,@coinmamba What if $btc 😂,2020-12-30 23:51:18+00:00,Argentina,0,0,0,https://twitter.com/CryptoMullah/status/1344430896653467648,[]
usbigrigtrucker,False,174,How you gonna blame white males for your problems then turn right around in beg him for his money. BITCOIN brothers and sisters. Set yourself free fuck his money fuck his credit,2020-12-27 18:57:24+00:00,Mexico,0,0,0,https://twitter.com/usbigrigtrucker/status/1343269767705145345,[]
